url,type
http://www.rpg.net/news+reviews/reviews/rev_4965.html,0
http://www.angelfire.com/il/CrazyDan/witchcraft.html,0
http://www.www-personal.umich.edu/~mcellis/Eden/witchcraft.html,0
http://www.devermore.net/UniForge/,0
http://www.patman.org/wod/wod.asp,0
http://www.php.indiana.edu/~adashiel/wod/wod.html,0
http://www.angelfire.com/mo/PaleShadows/,0
http://www.members.tripod.com/~Ashen_Rose/,0
http://www.angelfire.com/rpg2/wodgraphics/,0
http://www.angelfire.com/rpg/wodstl/,0
http://www.www3.sympatico.ca/knunn/gaming/rp.html,0
http://www.freewebs.com/shoatm/,0
http://www.webring.com/hub?ring=kithain,0
http://www.games.groups.yahoo.com/group/changelingthedreaming/,0
http://www.pagesperso-orange.fr/capricorn/,0
http://www.members.tripod.com/~SilverWood/,0
http://www.games.groups.yahoo.com/group/changelingclarp/,0
http://www.games.groups.yahoo.com/group/thechangelingclub/,0
http://www.parlorcity.net/wgp/,0
http://www.angelfire.com/biz6/rogancy/index.html,0
http://www.webring.com/hub?ring=wodcharing,0
http://www.games.groups.yahoo.com/group/worldofdarknessstorytellers/,0
http://www.games.groups.yahoo.com/group/WorldofDarknessList/,0
http://www.members.tripod.com/~The_Ev_Web/parody.htm,0
http://www.php.indiana.edu/~adashiel/wod/archive/munchkin_kith.html,0
http://www.angelfire.com/journal/Awakened/index.html,0
http://www.tabula-rasa.info/Roleplaying/HunterSample.html,0
http://www.games.groups.yahoo.com/group/hunter-net-v2/,0
http://www.games.groups.yahoo.com/group/reckoning/,0
http://www.games.groups.yahoo.com/group/hunter-net-list/,0
http://www.members.tripod.com/~SonofEther/index.html,0
http://www.php.indiana.edu/~adashiel/wod/mage/mage.html,0
http://www.steamenginechaos.com/mage/ether.htm,0
http://www.locutus-of-borg.tripod.com/MagePage.html,0
http://www.slashdot.org/features/00/09/01/1444229.shtml,0
http://www.angelfire.com/ab/akashic/,0
http://www.games.groups.yahoo.com/group/ascension2/,0
http://www.games.groups.yahoo.com/group/magetheascension3/,0
http://www.angelfire.com/az/simonreed/,0
http://www.skaro.com/write/mage.html,0
http://www.angelfire.com/games4/littletotterington/,0
http://www.games.groups.yahoo.com/group/magetheserpentscoils/,0
http://www.webring.com/hub?ring=etherring,0
http://www.webring.com/hub?ring=ascend,0
http://www.philm.demon.co.uk/RPGs/SwashApps.html,0
http://www.games.groups.yahoo.com/group/magethesorcererscrusade/,0
http://www.games.groups.yahoo.com/group/theatred/,0
http://www.games.groups.yahoo.com/group/wod-project/,0
http://www.games.groups.yahoo.com/group/wraith-necropolis/,0
http://www.games.groups.yahoo.com/group/A-WorldOfDarkness/,0
http://www.games.groups.yahoo.com/group/chains-of-steel/,0
http://www.games.groups.yahoo.com/group/DarkWorld/,0
http://www.games.groups.yahoo.com/group/HNC-Wraith/,0
http://www.games.groups.yahoo.com/group/minds/,0
http://www.games.groups.yahoo.com/group/NBfae/,0
http://www.tech.groups.yahoo.com/group/NBMage/,0
http://www.games.groups.yahoo.com/group/NBMageRequests/,0
http://www.tech.groups.yahoo.com/group/NBChangeling/,0
http://www.games.groups.yahoo.com/group/NBRequests/,0
http://www.games.groups.yahoo.com/group/Troupe_Game/,0
http://www.games.groups.yahoo.com/group/WraithList/,0
http://www.games.groups.yahoo.com/group/WtA_Updates/,0
http://www.angelfire.com/rpg/BlackFrost/,0
http://www.webring.com/hub?ring=thenewbremenwebr,0
http://www.groups.yahoo.com/group/NB-Ahroun/,0
http://www.games.groups.yahoo.com/group/BlueCaverns/,0
http://www.games.groups.yahoo.com/group/NB-ChildrenofGaia/,0
http://www.games.groups.yahoo.com/group/GaiasEyes/,0
http://www.games.groups.yahoo.com/group/NewBremenGlasswalkers/,0
http://www.games.groups.yahoo.com/group/NewBremenHengeyokai/,0
http://www.games.groups.yahoo.com/group/NBLazarites/,0
http://www.games.groups.yahoo.com/group/NB_WtA_Announcements/,0
http://www.games.groups.yahoo.com/group/NB_RedTalons/,0
http://www.games.groups.yahoo.com/group/NewBremenRonin/,0
http://www.games.groups.yahoo.com/group/NewBremenShadowLords/,0
http://www.games.groups.yahoo.com/group/NewBremenSilentStriders/,0
http://www.games.groups.yahoo.com/group/NBSilverFangs/,0
http://www.games.groups.yahoo.com/group/NewBremenStargazers/,0
http://www.stormpages.com/ccrackheads/,0
http://www.members.tripod.com/chicagotheroarin20s/,0
http://www.aspects.org/blue/WoD-RUS.html,0
http://www.members.tripod.com/wodgotham1/,0
http://www.freewebs.com/detg/,0
http://www.angelfire.com/rpg2/stclair/,0
http://www.santacruzchronicles.com/stuffandnonsense/gothic/angel/,0
http://www.sitepalace.com/descentintodarkness/home.html,0
http://www.angelfire.com/id2/Vampire/index2.html,0
http://www.noctalis.com/dis/ww/,0
http://www.home.swipnet.se/~w-37989/Tanja/Vampire/dark_ages.htm,0
http://www.angelfire.com/rpg/vdachronicle/intro.html,0
http://www.ibiblio.org/michael/vtda/index2.html,0
http://www.angelfire.com/az2/azaroth/,0
http://www.angelfire.com/va2/baali/,0
http://www.angelfire.com/ga2/utrechtworkshop/,0
http://www.members.tripod.com/~Lazlo/index.html,0
http://www.panix.com/~justicar/,0
http://www.angelfire.com/wv/Exiles/,0
http://www.members.tripod.com/~LochThing/Roll.html,0
http://www.angelfire.com/id2/shadowland/,0
http://www.angelfire.com/ca6/AshFrolic/timeline.html,0
http://www.angelfire.com/wa2/carza/Carza.html,0
http://www.skaro.com/write/vampire.html,0
http://www.vampirerpg.free.fr/Genealogy/,0
http://www.webring.com/hub?ring=lestan,0
http://www.angelfire.com/nv/DeathRevealed/,0
http://www.angelfire.com/il2/Sioux/,0
http://www.angelfire.com/punk/ClanBsV/,0
http://www.rpg.net/news+reviews/reviews/rev_597.html,0
http://www.games.groups.yahoo.com/group/brujahrant/,0
http://www.liacs.nl/~moosten/vampire,0
http://www.role-play.net/whitewolf/fbn/default.htm,0
http://www.freewebs.com/gravenimages/index.htm,0
http://www.new_orleans_by_night.tripod.com/practice.html,0
http://www.angelfire.com/mi2/fatalis/,0
http://www.members.tripod.com/~Patriot_Gamer/seattle.html,0
http://www.angelfire.com/la2/TheHideaway/,0
http://www.digitalgothic.net/intro.htm,0
http://www.freewebs.com/vampirenights/,0
http://www.angelfire.com/games2/OurNights/index.html,0
http://www.groups.yahoo.com/group/beyondparadiselondon/,0
http://www.groups.yahoo.com/group/vampirethemasquerade/,0
http://www.games.groups.yahoo.com/group/castleoficebluehearts/,0
http://www.games.groups.yahoo.com/group/kindredhavenofthenight/,0
http://www.games.groups.yahoo.com/group/nightshadesnightclub/,0
http://www.games.groups.yahoo.com/group/sabbatcafe/,0
http://www.games.groups.yahoo.com/group/sacramentobynight/,0
http://www.games.groups.yahoo.com/group/sydneybynight/,0
http://www.games.groups.yahoo.com/group/thestreetsoflondon/,0
http://www.games.groups.yahoo.com/group/vampirethemasqueradecurpg/,0
http://www.games.groups.yahoo.com/group/vtm2500/,0
http://www.games.groups.yahoo.com/group/vtmsuccubusnightclub/,0
http://www.angelfire.com/wi/daphnee/email.html,0
http://www.angelfire.com/rpg/TheVTEM/,0
http://www.rpg.net/news+reviews/reviews/rev_617.html,0
http://www.webring.com/hub?ring=gangrel,0
http://www.rpg.net/news+reviews/reviews/rev_3570.html,0
http://www.clan_giovanni.tripod.com/main.htm,0
http://www.rpg.net/news+reviews/reviews/rev_4262.html,0
http://www.games.groups.yahoo.com/group/familiagiovanni/,0
http://www.games.groups.yahoo.com/group/themissionariesofmadness/,0
http://www.games.groups.yahoo.com/group/insanityasylum2/,0
http://www.games.groups.yahoo.com/group/malkworldodor/,0
http://www.angelfire.com/games3/boriscasino/,0
http://www.games.groups.yahoo.com/group/theravnoscarnival/,0
http://www.rpg.net/news+reviews/reviews/rev_3320.html,0
http://www.games.groups.yahoo.com/group/rebeccahsmaisondetoreador/,0
http://www.members.tripod.com/~gideoncroft/,0
http://www.angelfire.com/ar/havenofdeath/,0
http://www.members.tripod.com/MysticsTome/,0
http://www.angelfire.com/biz4/violetta/,0
http://www.angelfire.com/ab3/BloodNightz/,0
http://www.games.groups.yahoo.com/group/thetremeremansion/,0
http://www.rpg.net/news+reviews/reviews/rev_620.html,0
http://www.webring.com/hub?ring=tremere,0
http://www.angelfire.com/de/SolitaryAsylum/,0
http://www.members.tripod.com/~chloe_buchanon/CB.html,0
http://www.rpg.net/news+reviews/reviews/rev_602.html,0
http://www.e.webring.com/hub?ring=ringofdusk&amp;list,0
http://www.webring.com/hub?ring=samsid,0
http://www.webring.com/hub?ring=drunetzi,0
http://www.webring.com/hub?ring=sid,0
http://www.webring.com/hub?ring=thedamned,0
http://www.webring.com/hub?ring=whitewolfvamp,0
http://www.en.wikipedia.org/wiki/Vampire:_The_Requiem,0
http://www.webring.com/hub?ring=ringofdarkness,0
http://www.webring.com/hub?ring=caern,0
http://www.webring.com/hub?ring=ebn,0
http://www.webring.com/hub?ring=premierwod,0
http://www.daboyz.org/wyrm/,0
http://www.angelfire.com/wy/BlackSpiral/,0
http://www.angelfire.com/goth/somath/Garou.html,0
http://www.role-play.net/whitewolf/rad/bgnaw.htm,0
http://www.webring.com/hub?ring=urgewyrm,0
http://www.merigold.iwarp.com/stories/#diane,0
http://www.lionking.org/~black/,0
http://www.angelfire.com/on3/BloodFangs/,0
http://www.role-play.net/whitewolf/rad/,0
http://www.games.groups.yahoo.com/group/werewolfcaern/,0
http://www.games.groups.yahoo.com/group/thewickedgarden/,0
http://www.games.groups.yahoo.com/group/werewolftheapocalypse/,0
http://www.games.groups.yahoo.com/group/riteofpassage/,0
http://www.games.groups.yahoo.com/group/stormwatchapocalypse/,0
http://www.games.groups.yahoo.com/group/sunsetempire/,0
http://www.rpg.net/news+reviews/reviews/rev_211.html,0
http://www.angelfire.com/sd/wraith/,0
http://www.digital.raven.tripod.com/rp/index.html,0
http://www.angelfire.com/games4/charon/index.html,0
http://www.ben_schlitt.tripod.com/houstonwraith.htm,0
http://www.grognard.com/variants/commando.pdf,0
http://www.innocence.com/fengshui,0
http://www.flick.com/games/RPGs/fengshui/,0
http://www.members.tripod.com/blewer-d/genocide-lounge.htm,0
http://www.webring.com/hub?ring=fengshuigame,0
http://www.lange.demon.co.uk/MSaMV/MSaMV.html,0
http://www.hem.passagen.se/anjo77/stray.htm#technothriller,0
http://www.granta.demon.co.uk/drones/,0
http://www.philm.demon.co.uk/Miscellaneous/Skool_Rools.html,0
http://www.homebrew.net/games/LCA.html,0
http://'www.btrc.net/html/catalog/catmain.html#Macho Women with Guns',0
http://www.maverick.brainiac.com/mwwg/index.html,0
http://www.members.tripod.com/~fantasian/,0
http://www.sjgames.com/pyramid/samples/files/CPC.Files.html,0
http://www.netdump.com/users/edgewalkers/edgewalk.html,0
http://www.atlas-games.com/overtheedge/,0
http://www.members.tripod.com/goutetsu/,0
http://www.mecha.com/~conkle/sfighter/index.html,0
http://www.members.tripod.com/~dare2live/sfpage.html,0
http://www.games.groups.yahoo.com/group/Street_Fighter_RPG/,0
http://www.angelfire.com/nt/valkyrja/,0
http://www.members.tripod.com/tssienvironments/,0
http://www.webring.com/hub?ring=tssi,0
http://www.members.tripod.com/warduke13/,0
http://www.macrophile.com/~ermine/html/other_suns.html,0
http://www.simegen.com/gamers/rpg/,0
http://www.terra.gg.utah.edu/ls/,0
http://www.members.iinet.net.au/~pweeks/wochen.html,0
http://www.webring.com/hub?ring=mhordoch&amp;list,0
http://www.myweb.tiscali.co.uk/ianmcdonald/who-rpg/,0
http://www.mecha.com/~conkle/lightspeed,0
http://www.homepages.bw.edu/~jcurtis/modules.htm,0
http://www.dtbw.com/lazer.html,0
http://www.caco.demon.co.uk/2300ad/2300ad.html,0
http://www.users.globalnet.co.uk/~dheb/2300/index.htm,0
http://www.users.globalnet.co.uk/~dheb/Tirane/tirane.htm,0
http://www.stalexone.tripod.com/2300gg2.htm,0
http://www.pathguy.com/alter.htm,0
http://www.homepage.tinet.ie/~ournexus/compsec.htm,0
http://www.angelfire.com/games/vaticandeception/,0
http://www.nada.kth.se/~asa/Game/BigIdeas/,0
http://www.webring.com/hub?ring=alternity,0
http://www.angelfire.com/rpg2/ancientworlds/AstraDX.html,0
http://www.p.webring.com/hub?ring=darkmatter&amp;list,0
http://www.webring.com/hub?ring=darkmatteraltern,0
http://www.wizards.com/rpga/LV/,0
http://www.angelfire.com/sd/theverge/,0
http://www.xmission.com/~vancea/DarkStar.html,0
http://www.danzig138.freeservers.com/index.html,0
http://www.byov.com/Battlelords/,0
http://www.members.iinet.net.au/~schibeci/material/battlelords/,0
http://www.pvv.ntnu.no/~leifmk/english/gurps/blueplanet/bluegurps.html,0
http://www.rpg.net/news+reviews/reviews/rev_76.html,0
http://www.aetherco.com/continuum/,0
http://www.mecha.com/~conkle/cyber/,0
http://www.members.tripod.com/~Heresiarch/index.html,0
http://www.hem.passagen.se/ookami2/cyber2020/cyberpunkindex.html,0
http://www.ronin2020.tripod.com/indexcp.htm,0
http://www.rpg.divnull.com/rgfcFAQ.html,0
http://www.games.groups.yahoo.com/group/Project2040/,0
http://www.members.tripod.com/~s_ivey/main.htm,0
http://www.ravenna.com/~czechm8/cpunk/cpunk.html,0
http://www.games.groups.yahoo.com/group/spacepunk2036/,0
http://www.home.arcor.de/liquid-cp/lcp/,0
http://www.webring.com/hub?ring=cyberpunk,0
http://www.austwiz.com/fs/index.html,0
http://www.webring.com/hub?ring=fsuns,0
http://www.sholarijames.com/fadingsuns/,0
http://www.apok.iwarp.com/nemisis/nemisis.html,0
http://www.angelfire.com/wa/Aiwars/Startecframes.html,0
http://www.angelfire.com/ky/rpgworld/technodeath.html,0
http://www.members.tripod.com/~hawk_wind/sfrpg/Starfarer.html,0
http://'www.hoboes.com/pub/Role-Playing/Future/Anarcho\%20Australis',0
http://www.angelfire.com/darkside/daedaleus/,0
http://www.angelfire.com/games/Alterniverse/images/Gammaternity.html,0
http://www.members.tripod.com/~duggerc/gw.html,0
http://www.angelfire.com/sk/skippy021/,0
http://www.clanperez.ca/G1.html,0
http://www.members.tripod.com/~deringer/hol.htm,0
http://www.angelfire.com/id/landfillplayground/,0
http://www.rpg.net/news+reviews/reviews/rev_2388.html,0
http://www.rpg.net/news+reviews/reviews/rev_523.html,0
http://www.dansego.com/matrix/,0
http://www.scc.net/~indra/matrix/,0
http://www.broadsword.com/mp/mpmain.shtml,0
http://www.thesupplybunker.net/morrow.htm,0
http://www.games.groups.yahoo.com/group/themorrowproject/,0
http://www.members.tripod.com/~alpha_complex/Station.html,0
http://www.webring.com/hub?ring=paranoiarpg,0
http://www.dvorakgame.co.uk/cardlist.cgi?paranoia,0
http://www.highprogrammer.com/cgi-bin/mission_blender,0
http://www.kent.net/robotech/,0
http://www.ksantos.tripod.com/robotechrpg/,0
http://www.members.tripod.com/thewalkingdead/index.html,0
http://www.bestweb.net/~lynx/shadowrun/shadowrun.html,0
http://www.webring.com/hub?ring=shadowrun&amp;list,0
http://www.rabidwolverine7.tripod.com/Wolverine.html,0
http://www.rpg.divnull.com/srun/,0
http://www.homepage2.nifty.com/FATCAT/JIS/,0
http://www.slashdot.org/story/00/06/04/1525259/shadowrunning-in-the-corporate-republic,0
http://www.r.webring.com/hub?ring=cognate&amp;list,0
http://www.wilsonclan.org.uk/games/sla/,0
http://www.badside.freeserve.co.uk/iaov.htm,0
http://www.pararaum.freeservers.com/sm_page/,0
http://www.rpg.net/news+reviews/reviews/rev_2978.html,0
http://www.members.iinet.net.au/~schibeci/material/spacemaster/,0
http://www.myweb.tiscali.co.uk/thekeep/html/sm/sm_new.html,0
http://www.angelfire.com/ut/samtghome/campaign.html,0
http://www.wolfram.demon.co.uk/rp_1889_top.html,0
http://www.members.tripod.com/~TheHound/index.html,0
http://www.webring.com/hub?ring=starfrontiers,0
http://www.userpages.umbc.edu/~fpatna1/star/knight.htm,0
http://www.angelfire.com/scifi/andromedaproject/,0
http://www.rpg.net/sf/interviews/isaacs99.html,0
http://www.ianm.eclipse.co.uk/colony/,0
http://www.angelfire.com/rpg/tkmidi/,0
http://www.isomedia.com/homes/crabapple/applegrove.htm,0
http://www.thedeepone.tripod.com/game/,0
http://www.angelfire.com/sc/Starrunner/index.html,0
http://www.angelfire.com/rpg/legacyofstrife/,0
http://www.angelfire.com/de/Rudi/main.html,0
http://www.nagrom.net/rpgtales,0
http://www.drycas.club.cc.cmu.edu/~jae/sw/sw-rpg.html,0
http://www.isomedia.com/homes/bombadil/,0
http://www.members.tripod.com/KSantos/swrpg/,0
http://www.members.tripod.com/~Satyrn/swrpg/swrpg.html,0
http://www.theforce.net/rpg/,0
http://www.rpg.net/news+reviews/reviews/rev_3597.html,0
http://www.dkphoenix.freeservers.com/starwars/,0
http://www.angelfire.com/oh/shoju/starwarsrpg/,0
http://www.membres.multimania.fr/jedimastermaya/mysite1.html,0
http://www.members.tripod.com/~CAIN7/deadman.htm,0
http://www.angelfire.com/md2/MrFuriousSFFP/,0
http://www.games.groups.yahoo.com/group/systemsfailure/,0
http://www.btrc.net/html/catalog/catmain.html#TimeLords,0
http://www.utzig.com/traveller/iai.shtml,0
http://www.downport.com/traveller/tml/tml-faq.html,0
http://www.wererat.net/chirper/,0
http://www.homepages.paradise.net.nz/~frankie/mundens/traveller.html,0
http://www.jan.ucc.nau.edu/~wew/traveller/,0
http://www.webring.com/hub?ring=traveller,0
http://www.travellercentral.com/regina/press/merc.html,0
http://www.homepage.ntlworld.com/elvwood/Traveller/,0
http://www.brunel.ac.uk/~ccussmw/xboat.shtml,0
http://www.caddocourt.com/traveller,0
http://www.jtas.net/librarydata/,0
http://www.downport.com/aab/,0
http://www.members.shaw.ca/red-24/html/index.html,0
http://www.111george.com/core/,0
http://www.user.it.uu.se/~paho9211/trav/,0
http://www.games.groups.yahoo.com/group/tas_atp/,0
http://www.dmckinne.winterwar.org/trav.html,0
http://www.ringsurf.com/ring/reaversdeep/,0
http://www.ringsurf.com/ring/traveller/,0
http://www.members.iinet.net.au/~pweeks/cptotrav.html,0
http://www.members.iinet.net.au/~pweeks/voltarn.html,0
http://www.ssgfx.com/traveller/,0
http://www.42north.org/mjm/rpg/trav/,0
http://www.hotkey.net.au/~bott/,0
http://www.seegras.discordia.ch/Roleplay/Traveller/Adventures/Vyborg/,0
http://www.sleech.info/rpg-campaigns/traveller/,0
http://www.estarcion.com/kaleja/xrogue.html,0
http://www.zho.berka.com/data/spinward/,0
http://www.users.hartwick.edu/smithw/traveller.htm,0
http://www.downport.com/traveller/ct,0
http://www.members.tripod.com/travelleratlas/index.html,0
http://www.games.groups.yahoo.com/group/Classic-Traveller/,0
http://www.dragonspace.com/trav.htm,0
http://www.downport.com/amv/,0
http://www.sjgames.com/gurps/traveller/index.html,0
http://www.sjgames.com/gurps/books/Traveller/news.html,0
http://www.prattfall.tripod.com/gurps/traveller.html,0
http://www.sjgames.com/gurps/traveller/maps.html,0
http://www.visionforgestudios.com/jesse/traveller/,0
http://www.angelfire.com/ny/shanhat/Trav2.html,0
http://www.seemann.ms/traveller.htm,0
http://www.chara.gsu.edu/~lewis/traveller.html,0
http://www.downport.com/bard/,0
http://www.community.livejournal.com/aeoncontinuum/,0
http://www.rpg.net/sf/interviews/kraigoct99.html,0
http://www.home.cogeco.ca/~sbrown17/,0
http://www.games.groups.yahoo.com/group/Aberrants_Worldwide/,0
http://www.ringsurf.com/ring/aberrant/,0
http://www.games.groups.yahoo.com/group/AeonAdventure/,0
http://www.community.livejournal.com/aeonadventure/,0
http://www.rpg.net/sf/interviews/bates99.html,0
http://www.games.groups.yahoo.com/group/Trinity_RPG/,0
http://www.rpg.net/news+reviews/reviews/rev_888.html,0
http://www.world.std.com/~Ted7/t2ksppt.htm,0
http://www.games.groups.yahoo.com/group/t2k/,0
http://www.ringsurf.com/ring/t2kgdw/,0
http://www.angelfire.com/nt/valkyrja/dwj.html,0
http://www.whiterose.org/howlingcurmudgeons/archives/006956.html,0
http://www.rpg.net/columns/briefhistory/briefhistory15.phtml,0
http://www.grognardstavern.proboards.com/index.cgi?board=bagboard,0
http://www.games.groups.yahoo.com/group/Blood-of-Heroes-chat/,0
http://www.rpg.net/reviews/archive/10/10144.phtml,0
http://www.oocities.org/gislef/bnw_home.htm,0
http://www.en.wikipedia.org/wiki/Capes,0
http://www.museoffire.com/Games/,0
http://www.home.earthlink.net/~chlj/DCH3rules.html,0
http://www.members.tripod.com/~Lunaseas/Morefun/hq.html,0
http://www.oocities.org/hollywood/set/4398/jla.html,0
http://www.games.groups.yahoo.com/group/dcuniverserpg/,0
http://www.games.groups.yahoo.com/group/DCU-RPG/,0
http://www.internationalhero.co.uk/e/enforcersrpg.htm,0
http://www.hoboes.com/html/RPG/BrandX/,0
http://www.members.tripod.com/~TrevorDoom/,0
http://www.kevan.org/rumble.cgi?rules,0
http://www.angelfire.com/tx2/webgamer/supers.html,0
http://www.kotiposti.net/trmika/powergame/,0
http://www.arcdream.com/godlike/,0
http://www.games.groups.yahoo.com/group/GODLIKE/,0
http://www.rpg.net/reviews/archive/11/11600.phtml,0
http://www.rpg.net/reviews/archive/11/11226.phtml,0
http://www.games.groups.yahoo.com/group/golden-heroes/,0
http://www.guildofblades.com/heroes.html,0
http://www.users.chariot.net.au/~marcof/,0
http://www.rpg.net/reviews/archive/14/14933.phtml,0
http://www.games.groups.yahoo.com/group/icons-rpg/,0
http://www.gamedesignfanatic.blogspot.com/2011/01/examination-of-icons-rpg.html,0
http://www.rpg.net/reviews/archive/10/10906.phtml,0
http://www.patric.net/morpheus/legend/,0
http://www.home.sprynet.com/~rjstevenson/rpg/vandv.html,0
http://www.avmists.gargoyles-fans.org/jun00_game.html,0
http://www.games.groups.yahoo.com/group/VandV/,0
http://www.games.groups.yahoo.com/group/living-legends/,0
http://www.sabledrake.com/2000a/powers_vv.htm,0
http://www.paratime.ca/v_and_v/,0
http://www.en.wikipedia.org/wiki/Villains_and_Vigilantes,0
http://www.prismnet.com/~antix/ll/welcome.html,0
http://www.angelfire.com/ns/weird/rpg.html,0
http://www.angelfire.com/mi/spiderman/,0
http://www.strw.leidenuniv.nl/~vlemming/statindx.html,0
http://www.truesilver.11net.com/marvel.htm,0
http://www.games.groups.yahoo.com/group/anewuniversecomethforth/,0
http://www.angelfire.com/rpg/marvelclassic/index.html,0
http://www.angelfire.com/ca/stormangel/MarvelRPG.html,0
http://www.angelfire.com/planet/heroicus/,0
http://www.murpg.proboards.com/index.cgi?,0
http://www.games.groups.yahoo.com/group/Mutants_n_Masterminds/,0
http://www.mecha.com/~conkle/mm/index.html,0
http://www.games.groups.yahoo.com/group/silverage/,0
http://www.thefixsite.com/stuper/stupermenu.html,0
http://www.rkscroy2.tripod.com/doomsdayminusyanadventureforthesuperbabesrpg.htm,0
http://www.forum.rpg.net/showthread.php?t=336,0
http://www.rpg.net/reviews/archive/12/12956.phtml,0
http://www.grognardia.blogspot.com/2011/02/complete-history-and-evolution-of.html,0
http://www.en.wikipedia.org/wiki/Superworld,0
http://www.basicrps.narod.ru/index-wow.html,0
http://www.atomicsockmonkey.com/products/tj.asp,0
http://www.rpg.net/reviews/archive/11/11606.phtml,0
http://www.mysite.verizon.net/resq2tgs/,0
http://www.met.rdg.ac.uk/~sws99dsc/rpg/,0
http://www.orion-forever.com/firesword/,0
http://www.recipes.rollspelshornan.se/Repository/BasicRoleplaying,0
http://www.games.groups.yahoo.com/group/Basic_Roleplaying/,0
http://www.btrc.net/html/catalog/catmain.html#CORPS,0
http://www.slashdot.org/features/00/03/22/0950237.shtml,0
http://www.angelfire.com/rpg2/ancientworlds/,0
http://www.mchome.net/dirk/weirdwars/,0
http://www.wizards.com/default.asp?x=d20modern,0
http://www.intrepidheroes.com/modernized.htm,0
http://www.pathguy.com/d20modern.htm,0
http://www.groups.yahoo.com/group/startrekforthed20system/,0
http://www.games.groups.yahoo.com/group/d20gamers/,0
http://www.games.groups.yahoo.com/group/dragonlordsofmelnibone/,0
http://www.starfarer.spieler-im-exil.de/index.html,0
http://www.angelfire.com/games/Alterniverse/dragonstar/dstar1.htm,0
http://www.angelfire.com/tx3/baalek/dragonstar/main.html,0
http://www.hastur.net/dragonstar/,0
http://www.games.groups.yahoo.com/group/dsd20/,0
http://www.rpg.net/news+reviews/reviews/rev_3594.html,0
http://www.games.groups.yahoo.com/group/living_spycraft_canada/,0
http://www.webring.com/hub?ring=d20systemrpgring,0
http://www.webring.com/hub?ring=d20,0
http://www.members.tripod.com/~ynam/hyper/,0
http://www.homebrew.net/games/slug.html,0
http://www.mimgames.com/window/,0
http://www.angelfire.com/games3/exmortis/,0
http://www.rpglibrary.org/systems/prism/,0
http://www.homebrew.net/games/game.html,0
http://www.harlekin-maus.com/games/shadows/shadows.html,0
http://www.ekkaia.org/rpg/epitome,0
http://www.homebrew.net/games/saga-1.1.html,0
http://www.angelfire.com/rpg2/undermine/index.html,0
